"YYYYMMDD(운행일자)","BUS_ID(노선ID)","BUS_NM(노선)","STATION_ID(정류장ID)","STATION_NM(정류장)","TIME(승차시간구분)","HALF_HOUR(시간구간ID)","PASSN_GETON(승차총승객수)","PASSN_GETOFF(하차총승객수)"
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","15:00:00~15:59:59","30",12,6
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","16:00:00~16:59:59","00",25,10
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","16:00:00~16:59:59","30",21,9
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","17:00:00~17:59:59","00",25,11
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","17:00:00~17:59:59","30",17,5
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","18:00:00~18:59:59","00",19,8
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","18:00:00~18:59:59","30",27,7
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","19:00:00~19:59:59","00",33,10
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","19:00:00~19:59:59","30",18,5
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","20:00:00~20:59:59","00",32,8
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","20:00:00~20:59:59","30",14,7
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","21:00:00~21:59:59","00",15,3
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","21:00:00~21:59:59","30",9,3
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","22:00:00~22:59:59","00",7,2
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","22:00:00~22:59:59","30",8,3
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","23:00:00~23:59:59","00",8,3
"2015-10-01","11110001","100번(하계동~용산구청)","9000556","롯데백화점","23:00:00~23:59:59","30",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","07:00:00~07:59:59","00",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","07:00:00~07:59:59","30",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","08:00:00~08:59:59","00",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","08:00:00~08:59:59","30",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","09:00:00~09:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","09:00:00~09:59:59","30",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","10:00:00~10:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","11:00:00~11:59:59","00",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","11:00:00~11:59:59","30",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","12:00:00~12:59:59","00",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","12:00:00~12:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","13:00:00~13:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","14:00:00~14:59:59","00",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","14:00:00~14:59:59","30",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","15:00:00~15:59:59","00",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","15:00:00~15:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","16:00:00~16:59:59","00",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","16:00:00~16:59:59","30",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","17:00:00~17:59:59","30",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","18:00:00~18:59:59","00",3,5
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","18:00:00~18:59:59","30",4,2
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","19:00:00~19:59:59","00",6,1
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","20:00:00~20:59:59","00",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","20:00:00~20:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","21:00:00~21:59:59","00",8,1
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","22:00:00~22:59:59","00",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","22:00:00~22:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9000558","종로5가.효제동","23:00:00~23:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","00:00:00~00:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","00:00:00~00:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","05:00:00~05:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","06:00:00~06:59:59","00",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","07:00:00~07:59:59","00",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","07:00:00~07:59:59","30",3,3
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","08:00:00~08:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","08:00:00~08:59:59","30",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","09:00:00~09:59:59","00",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","09:00:00~09:59:59","30",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","10:00:00~10:59:59","30",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","11:00:00~11:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","11:00:00~11:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","13:00:00~13:59:59","00",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","13:00:00~13:59:59","30",1,6
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","14:00:00~14:59:59","00",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","14:00:00~14:59:59","30",0,3
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","15:00:00~15:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","15:00:00~15:59:59","30",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","16:00:00~16:59:59","30",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","17:00:00~17:59:59","00",1,4
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","17:00:00~17:59:59","30",1,4
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","18:00:00~18:59:59","00",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","18:00:00~18:59:59","30",0,4
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","19:00:00~19:59:59","00",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","19:00:00~19:59:59","30",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","20:00:00~20:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","20:00:00~20:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","21:00:00~21:59:59","00",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","21:00:00~21:59:59","30",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","22:00:00~22:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","23:00:00~23:59:59","00",5,1
"2015-10-01","11110001","100번(하계동~용산구청)","9002069","광희동","23:00:00~23:59:59","30",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","00:00:00~00:59:59","30",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","05:00:00~05:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","06:00:00~06:59:59","00",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","07:00:00~07:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","07:00:00~07:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","08:00:00~08:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","08:00:00~08:59:59","30",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","09:00:00~09:59:59","00",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","10:00:00~10:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","11:00:00~11:59:59","00",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","11:00:00~11:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","12:00:00~12:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","12:00:00~12:59:59","30",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","13:00:00~13:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","14:00:00~14:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","14:00:00~14:59:59","30",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","15:00:00~15:59:59","00",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","15:00:00~15:59:59","30",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","16:00:00~16:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","16:00:00~16:59:59","30",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","17:00:00~17:59:59","30",4,1
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","18:00:00~18:59:59","00",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","18:00:00~18:59:59","30",5,2
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","19:00:00~19:59:59","00",0,3
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","19:00:00~19:59:59","30",4,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","20:00:00~20:59:59","00",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","20:00:00~20:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","21:00:00~21:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","21:00:00~21:59:59","30",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","22:00:00~22:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9003018","방산시장.훈련원종합체육관","23:00:00~23:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","05:00:00~05:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","07:00:00~07:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","07:00:00~07:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","08:00:00~08:59:59","00",5,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","08:00:00~08:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","09:00:00~09:59:59","00",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","09:00:00~09:59:59","30",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","10:00:00~10:59:59","00",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","10:00:00~10:59:59","30",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","11:00:00~11:59:59","00",4,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","11:00:00~11:59:59","30",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","12:00:00~12:59:59","00",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","12:00:00~12:59:59","30",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","13:00:00~13:59:59","00",6,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","13:00:00~13:59:59","30",2,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","14:00:00~14:59:59","00",6,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","14:00:00~14:59:59","30",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","15:00:00~15:59:59","00",7,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","15:00:00~15:59:59","30",7,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","16:00:00~16:59:59","00",4,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","16:00:00~16:59:59","30",11,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","17:00:00~17:59:59","00",9,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","17:00:00~17:59:59","30",16,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","18:00:00~18:59:59","00",8,5
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","18:00:00~18:59:59","30",9,5
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","19:00:00~19:59:59","00",5,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","19:00:00~19:59:59","30",5,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","20:00:00~20:59:59","00",8,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","20:00:00~20:59:59","30",9,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","21:00:00~21:59:59","00",6,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","21:00:00~21:59:59","30",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","22:00:00~22:59:59","00",4,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","22:00:00~22:59:59","30",3,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","23:00:00~23:59:59","00",8,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034217","종로5가","23:00:00~23:59:59","30",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","04:00:00~04:59:59","30",4,5
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","05:00:00~05:59:59","00",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","05:00:00~05:59:59","30",10,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","06:00:00~06:59:59","00",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","06:00:00~06:59:59","30",5,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","07:00:00~07:59:59","00",5,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","07:00:00~07:59:59","30",9,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","08:00:00~08:59:59","00",14,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","08:00:00~08:59:59","30",12,5
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","09:00:00~09:59:59","00",7,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","09:00:00~09:59:59","30",8,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","10:00:00~10:59:59","00",5,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","10:00:00~10:59:59","30",3,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","11:00:00~11:59:59","00",0,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","11:00:00~11:59:59","30",1,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","12:00:00~12:59:59","00",4,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","12:00:00~12:59:59","30",2,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","13:00:00~13:59:59","30",16,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","14:00:00~14:59:59","00",8,8
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","14:00:00~14:59:59","30",6,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","15:00:00~15:59:59","00",1,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","15:00:00~15:59:59","30",5,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","16:00:00~16:59:59","00",9,5
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","16:00:00~16:59:59","30",4,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","17:00:00~17:59:59","00",10,8
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","17:00:00~17:59:59","30",4,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","18:00:00~18:59:59","00",14,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","18:00:00~18:59:59","30",21,9
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","19:00:00~19:59:59","00",10,6
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","19:00:00~19:59:59","30",14,10
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","20:00:00~20:59:59","00",7,5
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","20:00:00~20:59:59","30",8,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","21:00:00~21:59:59","00",7,5
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","21:00:00~21:59:59","30",3,6
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","22:00:00~22:59:59","00",9,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","22:00:00~22:59:59","30",8,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","23:00:00~23:59:59","00",8,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034418","서울역버스환승센터","23:00:00~23:59:59","30",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","05:00:00~05:59:59","00",3,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","05:00:00~05:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","06:00:00~06:59:59","30",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","07:00:00~07:59:59","00",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","07:00:00~07:59:59","30",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","08:00:00~08:59:59","00",6,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","08:00:00~08:59:59","30",9,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","09:00:00~09:59:59","30",5,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","10:00:00~10:59:59","00",3,5
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","10:00:00~10:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","11:00:00~11:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","11:00:00~11:59:59","30",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","12:00:00~12:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","12:00:00~12:59:59","30",0,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","13:00:00~13:59:59","00",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","13:00:00~13:59:59","30",3,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","14:00:00~14:59:59","00",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","14:00:00~14:59:59","30",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","15:00:00~15:59:59","00",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","15:00:00~15:59:59","30",2,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","16:00:00~16:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","16:00:00~16:59:59","30",3,6
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","17:00:00~17:59:59","00",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","17:00:00~17:59:59","30",2,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","18:00:00~18:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","18:00:00~18:59:59","30",7,6
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","19:00:00~19:59:59","00",4,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","19:00:00~19:59:59","30",6,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","20:00:00~20:59:59","00",3,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","20:00:00~20:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","21:00:00~21:59:59","00",3,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","21:00:00~21:59:59","30",4,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","22:00:00~22:59:59","00",4,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034947","갈월동","22:00:00~22:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","00:00:00~00:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","05:00:00~05:59:59","30",6,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","06:00:00~06:59:59","00",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","06:00:00~06:59:59","30",6,6
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","07:00:00~07:59:59","00",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","07:00:00~07:59:59","30",12,11
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","08:00:00~08:59:59","00",7,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","08:00:00~08:59:59","30",4,13
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","09:00:00~09:59:59","00",1,5
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","09:00:00~09:59:59","30",4,5
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","10:00:00~10:59:59","00",5,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","10:00:00~10:59:59","30",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","11:00:00~11:59:59","00",3,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","11:00:00~11:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","12:00:00~12:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","12:00:00~12:59:59","30",0,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","13:00:00~13:59:59","00",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","13:00:00~13:59:59","30",4,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","14:00:00~14:59:59","30",0,7
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","15:00:00~15:59:59","00",5,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","15:00:00~15:59:59","30",4,5
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","16:00:00~16:59:59","00",1,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","16:00:00~16:59:59","30",1,6
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","17:00:00~17:59:59","00",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","17:00:00~17:59:59","30",5,4
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","18:00:00~18:59:59","00",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","18:00:00~18:59:59","30",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","19:00:00~19:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","19:00:00~19:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","20:00:00~20:59:59","00",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","20:00:00~20:59:59","30",0,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","21:00:00~21:59:59","00",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","21:00:00~21:59:59","30",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","22:00:00~22:59:59","00",4,2
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","22:00:00~22:59:59","30",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","9034948","갈월동","23:00:00~23:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","9034949","숙대입구역","04:00:00~04:59:59","30",4,0
"2015-10-01","11110001","100번(하계동~용산구청)","9034949","숙대입구역","05:00:00~05:59:59","00",3,1
